year,latitude,longitude,wspd,wdir,number,wspd_kmh
2019,36.5,10.25,1.3570889,240.26799,0,4.88552
2019,36.5,10.5,1.472961,247.19124,0,5.3026595
2019,36.5,10.75,1.7984234,254.04372,0,6.474324
2019,36.5,11.0,2.1098278,240.44716,0,7.59538
2019,36.5,11.25,2.324333,268.41745,0,8.367599
2019,36.5,11.5,2.3917484,268.9032,0,8.610294
2019,36.5,11.75,2.4798048,235.00002,0,8.927297
2019,36.5,12.0,2.5926988,261.20114,0,9.333715
2019,36.25,-9.0,5.0748477,290.56943,0,18.269451
2019,36.25,-8.75,4.868213,289.5643,0,17.525566
2019,36.25,-8.5,4.5717125,288.33508,0,16.458164
2019,36.25,-8.25,4.3194284,288.04776,0,15.549942
2019,36.25,-8.0,3.9930427,257.66043,0,14.374953
2019,36.25,-7.75,3.7186534,258.32547,0,13.387152
2019,36.25,-7.5,3.4633627,229.47528,0,12.468105
2019,36.25,-7.25,3.2170181,199.96516,0,11.5812645
2019,36.25,-7.0,2.9647503,201.70178,0,10.6731
2019,36.25,-6.75,2.6687434,202.84424,0,9.607476
2019,36.25,-6.5,2.2127779,178.26701,0,7.966
2019,36.25,-6.25,2.1111465,188.63513,0,7.600127
2019,36.25,-6.0,1.8791605,186.47835,0,6.764978
2019,36.25,-5.75,1.6046287,189.85832,0,5.7766633
2019,36.25,-5.5,1.7820245,202.24608,0,6.415288
2019,36.25,-5.25,1.9754966,224.14171,0,7.111788
2019,36.25,-5.0,2.4349813,223.48207,0,8.765933
2019,36.25,-4.75,2.6274803,241.32507,0,9.458929
2019,36.25,-4.5,3.0107908,233.03601,0,10.838846
2019,36.25,-4.25,2.9802244,234.98106,0,10.728807
2019,36.25,-4.0,3.0757875,223.32782,0,11.072835
2019,36.25,-3.75,3.1282222,213.98198,0,11.2616
2019,36.25,-3.5,3.031618,206.9878,0,10.913825
2019,36.25,-3.25,2.9862792,198.9126,0,10.750605
2019,36.25,-3.0,2.889437,190.83589,0,10.401973
2019,36.25,-2.75,2.7539809,184.59285,0,9.9143305
2019,36.25,-2.5,2.7122433,182.87024,0,9.764075
2019,36.25,-2.25,2.712897,182.82036,0,9.766429
2019,36.25,-2.0,2.7709267,183.8123,0,9.975336
2019,36.25,-1.75,2.7399719,181.53906,0,9.863898
2019,36.25,-1.5,2.6223006,178.70824,0,9.440282
2019,36.25,-1.25,2.5209942,178.09102,0,9.075579
2019,36.25,-1.0,2.5281565,175.60484,0,9.101363
2019,36.25,-0.75,2.5667572,174.53406,0,9.240326
2019,36.25,-0.5,2.6257968,175.55302,0,9.452868
2019,36.25,-0.25,2.4948287,173.89824,0,8.981383
2019,36.25,0.0,2.4440553,172.41267,0,8.798599
2019,36.25,0.25,2.1080735,172.99922,0,7.589064
2019,36.25,0.5,1.7429,174.2971,0,6.27444
2019,36.25,0.75,1.4064069,173.65706,0,5.0630646
2019,36.25,1.0,1.176229,173.5048,0,4.234424
2019,36.25,1.25,1.0883151,180.04437,0,3.9179344
2019,36.25,1.5,1.0112202,181.6704,0,3.6403928
2019,36.25,1.75,1.0150889,159.97765,0,3.65432
2019,36.25,2.0,0.99053377,136.65846,0,3.5659215
2019,36.25,2.25,0.9499398,222.23773,0,3.419783
2019,36.25,2.5,0.87267524,168.67555,0,3.141631
2019,36.25,2.75,0.80739474,170.40388,0,2.906621
2019,36.25,3.0,0.8904454,205.51128,0,3.2056034
2019,36.25,3.25,0.8714029,207.2903,0,3.1370504
2019,36.25,3.5,0.84433264,209.56184,0,3.0395975
2019,36.25,3.75,0.7741535,186.63326,0,2.7869525
2019,36.25,4.0,0.6736422,248.8957,0,2.425112
2019,36.25,4.25,0.5903523,189.6388,0,2.1252682
2019,36.25,4.5,0.5463174,210.0948,0,1.9667426
2019,36.25,4.75,0.58869416,199.94012,0,2.119299
2019,36.25,5.0,0.7120528,206.13782,0,2.56339
2019,36.25,5.25,0.8305702,243.8966,0,2.9900527
2019,36.25,5.5,0.959524,272.6547,0,3.4542863
2019,36.25,5.75,0.9955907,279.02176,0,3.5841265
2019,36.25,6.0,0.98112327,282.73712,0,3.5320437
2019,36.25,6.25,0.9219413,201.02568,0,3.3189886
2019,36.25,6.5,0.9442925,209.02278,0,3.399453
2019,36.25,6.75,1.022673,207.5075,0,3.6816227
2019,36.25,7.0,1.1480339,201.57787,0,4.1329217
2019,36.25,7.25,1.0827576,254.85846,0,3.8979273
2019,36.25,7.5,0.9987634,222.87077,0,3.5955482
2019,36.25,7.75,1.1421837,255.77666,0,4.111861
2019,36.25,8.0,1.3407522,286.7629,0,4.826708
2019,36.25,8.25,1.3735352,283.56644,0,4.9447265
2019,36.25,8.5,1.1307431,279.0801,0,4.0706754
2019,36.25,8.75,1.1209106,248.72107,0,4.0352783
2019,36.25,9.0,1.2306889,218.54065,0,4.43048
2019,36.25,9.25,1.3541216,222.12477,0,4.8748374
2019,36.25,9.5,1.399529,229.30519,0,5.0383043
2019,36.25,9.75,1.4051183,240.35278,0,5.058426
2019,36.25,10.0,1.4195404,246.82497,0,5.1103454
2019,36.25,10.25,1.4420843,253.11061,0,5.1915035
2019,36.25,10.5,1.8086619,205.38953,0,6.511183
2019,36.25,10.75,2.1815321,210.3789,0,7.8535156
2019,36.25,11.0,2.3678377,212.47704,0,8.524216
2019,36.25,11.25,2.2787158,204.47737,0,8.203377
2019,36.25,11.5,2.3223264,223.89874,0,8.360374
2019,36.25,11.75,2.4192882,217.30757,0,8.709437
2019,36.25,12.0,2.5063565,211.63538,0,9.022883
2019,36.0,-9.0,5.083221,262.48837,0,18.299595
2019,36.0,-8.75,4.906652,291.67065,0,17.663946
2019,36.0,-8.5,4.703889,261.46164,0,16.934
2019,36.0,-8.25,4.440565,231.3913,0,15.986034
2019,36.0,-8.0,4.1795225,231.77795,0,15.046281
2019,36.0,-7.75,3.9407446,203.07909,0,14.186681
2019,36.0,-7.5,3.6872253,204.57869,0,13.274011
2019,36.0,-7.25,3.4660718,206.57147,0,12.477859
2019,36.0,-7.0,3.235638,179.40956,0,11.648296
2019,36.0,-6.75,2.9504404,182.58217,0,10.621585
2019,36.0,-6.5,2.7899802,186.01013,0,10.043928
2019,36.0,-6.25,2.6325247,189.56099,0,9.477089
2019,36.0,-6.0,2.3277044,191.36934,0,8.379736
2019,36.0,-5.75,1.8800311,184.39232,0,6.7681117
2019,36.0,-5.5,2.0332077,185.65337,0,7.319547
2019,36.0,-5.25,2.5688143,222.69496,0,9.247731
2019,36.0,-5.0,3.0288591,224.84155,0,10.9038925
2019,36.0,-4.75,3.123891,221.38287,0,11.246008
2019,36.0,-4.5,3.2113402,219.16487,0,11.560824
2019,36.0,-4.25,3.2192945,223.34639,0,11.58946
2019,36.0,-4.0,3.0887988,225.71037,0,11.119676
2019,36.0,-3.75,3.0060399,216.75243,0,10.821743
2019,36.0,-3.5,2.9402142,189.8501,0,10.584771
2019,36.0,-3.25,2.949693,188.85608,0,10.618895
2019,36.0,-3.0,2.927934,186.22717,0,10.540562
2019,36.0,-2.75,2.8806791,184.55663,0,10.370444
2019,36.0,-2.5,2.8836067,184.1455,0,10.380983
2019,36.0,-2.25,2.8997145,183.90918,0,10.4389715
2019,36.0,-2.0,2.8624847,183.32655,0,10.304945
2019,36.0,-1.75,2.7641745,180.52107,0,9.951028
2019,36.0,-1.5,2.6537874,177.44658,0,9.553635
2019,36.0,-1.25,2.5955064,172.72186,0,9.3438225
2019,36.0,-1.0,2.6289542,169.84563,0,9.464234
2019,36.0,-0.75,2.6558282,168.65985,0,9.560982
2019,36.0,-0.5,2.3261473,166.68929,0,8.37413
2019,36.0,-0.25,2.2174253,163.99657,0,7.982731
2019,36.0,0.0,2.001828,192.56694,0,7.2065806
2019,36.0,0.25,1.6438476,252.19737,0,5.917851
2019,36.0,0.5,1.2848109,252.20763,0,4.625319
2019,36.0,0.75,1.155267,255.08766,0,4.1589613
2019,36.0,1.0,1.0650169,254.95929,0,3.8340607
2019,36.0,1.25,0.9947987,230.44359,0,3.5812752
2019,36.0,1.5,0.90943176,208.01152,0,3.2739542
2019,36.0,1.75,0.92066497,215.37245,0,3.3143938
2019,36.0,2.0,0.97670394,222.47205,0,3.516134
2019,36.0,2.25,0.9995943,252.13954,0,3.5985394
2019,36.0,2.5,0.9504505,230.213,0,3.4216216
2019,36.0,2.75,0.9269435,210.0175,0,3.3369966
2019,36.0,3.0,1.0869871,214.30597,0,3.9131536
2019,36.0,3.25,1.1072556,245.38649,0,3.98612
2019,36.0,3.5,1.2699391,194.88725,0,4.5717807
2019,36.0,3.75,1.2561663,203.90686,0,4.5221987
2019,36.0,4.0,1.1726345,214.37227,0,4.221484
2019,36.0,4.25,0.8613072,196.40088,0,3.1007059
2019,36.0,4.5,0.76740575,182.91034,0,2.7626605
2019,36.0,4.75,0.7011642,160.97029,0,2.524191
2019,36.0,5.0,0.8595522,225.48955,0,3.0943878
2019,36.0,5.25,1.0003442,232.07704,0,3.601239
2019,36.0,5.5,1.0031674,236.10747,0,3.6114025
2019,36.0,5.75,0.9981671,272.13254,0,3.5934014
2019,36.0,6.0,1.0333687,277.12418,0,3.7201273
2019,36.0,6.25,0.97957724,285.51828,0,3.526478
2019,36.0,6.5,0.9834536,238.7738,0,3.5404327
2019,36.0,6.75,1.0403135,213.56026,0,3.7451284
2019,36.0,7.0,1.1448821,208.07507,0,4.1215754
2019,36.0,7.25,1.1236695,290.4725,0,4.04521
2019,36.0,7.5,1.2623895,287.97192,0,4.5446024
2019,36.0,7.75,1.4162197,290.385,0,5.098391
2019,36.0,8.0,1.434811,288.40048,0,5.1653194
2019,36.0,8.25,1.2105912,255.51472,0,4.358128
2019,36.0,8.5,1.0118334,214.65535,0,3.6426003
2019,36.0,8.75,1.1147871,218.26445,0,4.0132337
2019,36.0,9.0,1.2680587,219.77654,0,4.565011
2019,36.0,9.25,1.4226073,233.44026,0,5.121386
2019,36.0,9.5,1.4029042,242.90593,0,5.0504546
2019,36.0,9.75,1.4552159,252.61926,0,5.238777
2019,36.0,10.0,1.4063903,256.38934,0,5.063005
2019,36.0,10.25,1.4085854,230.08302,0,5.0709076
2019,36.0,10.5,1.8158251,209.67201,0,6.53697
2019,36.0,10.75,2.1704242,214.80495,0,7.813527
2019,36.0,11.0,2.3618422,188.7533,0,8.502631
2019,36.0,11.25,2.2806776,184.34575,0,8.210439
2019,36.0,11.5,2.2986813,204.25041,0,8.275252
2019,36.0,11.75,2.3758085,226.1983,0,8.55291
2019,36.0,12.0,2.4276464,222.67346,0,8.739527
2019,35.75,-9.0,5.071256,263.8562,0,18.256521
2019,35.75,-8.75,4.931873,263.06686,0,17.754742
2019,35.75,-8.5,4.7253165,232.96147,0,17.011139
2019,35.75,-8.25,4.53155,232.96722,0,16.31358
2019,35.75,-8.0,4.3014936,233.35652,0,15.485376
2019,35.75,-7.75,4.08151,204.53804,0,14.693436
2019,35.75,-7.5,3.856717,205.24953,0,13.884181
2019,35.75,-7.25,3.630409,207.20703,0,13.069472
2019,35.75,-7.0,3.4553673,179.01483,0,12.439322
2019,35.75,-6.75,3.2009294,181.5703,0,11.523346
2019,35.75,-6.5,3.0168254,184.15031,0,10.860571
2019,35.75,-6.25,2.5298057,187.03784,0,9.1073
2019,35.75,-6.0,2.1154919,187.62816,0,7.6157703
2019,35.75,-5.75,1.6826001,179.30913,0,6.05736
2019,35.75,-5.5,1.7631979,183.93513,0,6.3475122
2019,35.75,-5.25,2.1870701,206.24593,0,7.873452
2019,35.75,-5.0,2.6093323,235.73724,0,9.393596
2019,35.75,-4.75,2.8154047,239.09972,0,10.135456
2019,35.75,-4.5,2.9275835,239.55705,0,10.5393
2019,35.75,-4.25,3.0575354,238.92365,0,11.007127
2019,35.75,-4.0,2.9412825,211.53162,0,10.588616
2019,35.75,-3.75,2.860266,216.10486,0,10.296957
2019,35.75,-3.5,2.8889341,212.30183,0,10.400163
2019,35.75,-3.25,2.8924,213.30898,0,10.41264
2019,35.75,-3.0,2.9024847,182.74292,0,10.448944
2019,35.75,-2.75,2.92643,182.75195,0,10.535148
2019,35.75,-2.5,2.9330413,182.53407,0,10.5589485
2019,35.75,-2.25,2.9048455,181.15417,0,10.457443
2019,35.75,-2.0,2.8497746,180.3761,0,10.259189
2019,35.75,-1.75,2.777911,176.9217,0,10.000479
2019,35.75,-1.5,2.5896494,171.87086,0,9.322738
2019,35.75,-1.25,2.5599535,167.1656,0,9.215832
2019,35.75,-1.0,2.326686,164.17046,0,8.376069
2019,35.75,-0.75,2.2400286,192.38574,0,8.064103
2019,35.75,-0.5,1.8849522,275.88574,0,6.7858276
2019,35.75,-0.25,1.6311699,270.5742,0,5.8722115
2019,35.75,0.0,1.4175931,254.99773,0,5.103335
2019,35.75,0.25,1.3358994,254.04204,0,4.8092375
2019,35.75,0.5,1.3212448,255.65466,0,4.756481
2019,35.75,0.75,1.1937412,255.36017,0,4.297468
2019,35.75,1.0,1.0983871,255.00883,0,3.9541936
2019,35.75,1.25,1.0330204,256.44684,0,3.7188733
2019,35.75,1.5,0.9581272,245.21533,0,3.4492579
