year,latitude,longitude,wspd,wdir,number,wspd_kmh
2021,37.0,1.25,2.7251127,135.415,0,9.810406
2021,37.0,1.5,2.765622,133.87202,0,9.956239
2021,37.0,1.75,2.8301513,132.34352,0,10.188544
2021,37.0,2.0,2.9310315,131.04637,0,10.551713
2021,37.0,2.25,3.0172913,128.82033,0,10.862248
2021,37.0,2.5,3.0806072,126.65293,0,11.090185
2021,37.0,2.75,3.0878906,123.94662,0,11.1164055
2021,37.0,3.0,3.0367146,122.68003,0,10.932172
2021,37.0,3.25,3.025524,121.612976,0,10.891886
2021,37.0,3.5,2.966975,121.23234,0,10.681109
2021,37.0,3.75,2.8949282,121.884674,0,10.4217415
2021,37.0,4.0,2.6911166,125.7052,0,9.68802
2021,37.0,4.25,2.639128,132.03804,0,9.50086
2021,37.0,4.5,2.4970877,133.80043,0,8.989515
2021,37.0,4.75,2.3212397,130.25171,0,8.3564625
2021,37.0,5.0,2.2882154,149.65166,0,8.237576
2021,37.0,5.25,2.3619416,143.66386,0,8.50299
2021,37.0,5.5,2.2942019,141.28532,0,8.259127
2021,37.0,5.75,2.1617148,140.72089,0,7.782173
2021,37.0,6.0,1.8572115,172.09798,0,6.6859612
2021,37.0,6.25,1.3292242,165.5808,0,4.7852073
2021,37.0,6.5,1.2642362,183.16869,0,4.5512505
2021,37.0,6.75,1.4854017,177.81935,0,5.347446
2021,37.0,7.0,1.8539566,146.23793,0,6.6742435
2021,37.0,7.25,1.5659269,143.51868,0,5.6373367
2021,37.0,7.5,1.4624861,201.85973,0,5.26495
2021,37.0,7.75,1.5643191,201.0483,0,5.631549
2021,37.0,8.0,1.9791452,171.94073,0,7.1249223
2021,37.0,8.25,2.0779803,196.2663,0,7.4807286
2021,37.0,8.5,1.9794956,277.7653,0,7.126184
2021,37.0,8.75,1.7634019,294.82315,0,6.3482466
2021,37.0,9.0,1.4469528,286.0416,0,5.20903
2021,37.0,9.25,1.2713612,281.97235,0,4.5769005
2021,37.0,9.5,1.2070357,288.533,0,4.3453283
2021,37.0,9.75,1.2554358,246.76573,0,4.519569
2021,37.0,10.0,1.3367425,213.28125,0,4.812273
2021,37.0,10.25,1.7586151,211.78314,0,6.331014
2021,37.0,10.5,1.7930773,211.257,0,6.455078
2021,37.0,10.75,1.6402664,244.25285,0,5.9049587
2021,37.0,11.0,1.4483448,249.58112,0,5.214041
2021,37.0,11.25,1.6693512,247.69714,0,6.009664
2021,37.0,11.5,1.8954077,246.88031,0,6.8234673
2021,37.0,11.75,1.9846711,245.52753,0,7.144816
2021,37.0,12.0,1.9910822,244.92896,0,7.167896
2021,36.75,-9.0,4.3297634,279.839,0,15.587148
2021,36.75,-8.75,3.9806435,275.70944,0,14.330317
2021,36.75,-8.5,3.4716454,271.99182,0,12.497923
2021,36.75,-8.25,3.0768156,268.50522,0,11.076536
2021,36.75,-8.0,2.7450898,264.7463,0,9.882323
2021,36.75,-7.75,2.4963524,259.7468,0,8.986869
2021,36.75,-7.5,2.3187385,255.90186,0,8.347458
2021,36.75,-7.25,2.2751496,250.17854,0,8.190538
2021,36.75,-7.0,2.2482302,241.61491,0,8.093629
2021,36.75,-6.75,2.139604,262.84885,0,7.7025747
2021,36.75,-6.5,1.6957244,256.6627,0,6.1046076
2021,36.75,-6.25,1.2392429,223.7744,0,4.461274
2021,36.75,-6.0,1.0531534,212.82542,0,3.791352
2021,36.75,-5.75,0.994937,179.37172,0,3.581773
2021,36.75,-5.5,0.77207035,183.2586,0,2.7794533
2021,36.75,-5.25,0.6820627,180.99919,0,2.4554255
2021,36.75,-5.0,0.53318506,221.08736,0,1.9194661
2021,36.75,-4.75,0.50125116,221.60207,0,1.8045042
2021,36.75,-4.5,0.5657556,197.35277,0,2.03672
2021,36.75,-4.25,0.8480204,243.0572,0,3.0528734
2021,36.75,-4.0,1.0794623,246.81738,0,3.886064
2021,36.75,-3.75,1.0560946,250.14415,0,3.8019407
2021,36.75,-3.5,1.0934644,246.53255,0,3.9364717
2021,36.75,-3.25,1.1392947,240.47359,0,4.101461
2021,36.75,-3.0,1.1063308,220.21008,0,3.9827907
2021,36.75,-2.75,1.0751685,188.0694,0,3.8706064
2021,36.75,-2.5,1.1296965,170.23837,0,4.0669074
2021,36.75,-2.25,1.3348355,137.25969,0,4.805408
2021,36.75,-2.0,1.6315103,125.34003,0,5.873437
2021,36.75,-1.75,1.888141,120.44299,0,6.7973075
2021,36.75,-1.5,1.8902565,118.461296,0,6.8049235
2021,36.75,-1.25,1.9645114,116.864296,0,7.072241
2021,36.75,-1.0,2.0021448,119.81232,0,7.207721
2021,36.75,-0.75,2.05964,120.44965,0,7.4147034
2021,36.75,-0.5,2.1547384,121.87909,0,7.757058
2021,36.75,-0.25,2.2431538,123.475365,0,8.075354
2021,36.75,0.0,2.3429441,125.766624,0,8.434599
2021,36.75,0.25,2.4500425,126.18598,0,8.820152
2021,36.75,0.5,2.5554512,126.99088,0,9.199624
2021,36.75,0.75,2.6481621,128.13155,0,9.533383
2021,36.75,1.0,2.5363286,131.60378,0,9.130782
2021,36.75,1.25,2.4629478,130.33025,0,8.866612
2021,36.75,1.5,2.4935129,128.942,0,8.976646
2021,36.75,1.75,2.4962585,129.42683,0,8.98653
2021,36.75,2.0,2.5302427,129.1343,0,9.108873
2021,36.75,2.25,2.52339,124.16265,0,9.084204
2021,36.75,2.5,2.3266842,119.40588,0,8.376063
2021,36.75,2.75,2.2426298,115.88208,0,8.073467
2021,36.75,3.0,1.7416444,116.48435,0,6.2699194
2021,36.75,3.25,1.5597988,115.37565,0,5.615276
2021,36.75,3.5,1.5155458,113.8796,0,5.455965
2021,36.75,3.75,1.4437553,112.52057,0,5.197519
2021,36.75,4.0,1.2557119,116.99502,0,4.5205626
2021,36.75,4.25,1.2121243,124.52833,0,4.3636475
2021,36.75,4.5,1.1832594,127.425316,0,4.2597337
2021,36.75,4.75,1.053543,115.10265,0,3.7927547
